image,transforms,label,set,filename
100191700.png,jit_pers_fliph,Gussbeton/Pickelloch belueftet,train,100191700_jit_pers_fliph.png
100191700.png,orig_flipv_fliph,Gussbeton/Pickelloch belueftet,train,100191700_orig_flipv_fliph.png
100191700.png,flipv_blur_jit,Gussbeton/Pickelloch belueftet,train,100191700_flipv_blur_jit.png
100191700.png,gray_pers_orig,Gussbeton/Pickelloch belueftet,train,100191700_gray_pers_orig.png
100191700.png,pers_orig_gray,Gussbeton/Pickelloch belueftet,train,100191700_pers_orig_gray.png
100078100.png,jit_gray_rot,Rost/Einlauf rund,train,100078100_jit_gray_rot.png
100078100.png,orig_pers_flipv,Rost/Einlauf rund,train,100078100_orig_pers_flipv.png
100078100.png,flipv_rot_gray,Rost/Einlauf rund,train,100078100_flipv_rot_gray.png
100078100.png,pers_gray_rot,Rost/Einlauf rund,train,100078100_pers_gray_rot.png
100078100.png,gray_rot_pers,Rost/Einlauf rund,train,100078100_gray_rot_pers.png
100078100.png,pers_rot_orig,Rost/Einlauf rund,train,100078100_pers_rot_orig.png
100078100.png,gray_orig_pers,Rost/Einlauf rund,train,100078100_gray_orig_pers.png
100078100.png,blur_pers_rot,Rost/Einlauf rund,train,100078100_blur_pers_rot.png
100078100.png,fliph_flipv_pers,Rost/Einlauf rund,train,100078100_fliph_flipv_pers.png
100078100.png,fliph_gray_flipv,Rost/Einlauf rund,train,100078100_fliph_gray_flipv.png
100078100.png,flipv_blur_orig,Rost/Einlauf rund,train,100078100_flipv_blur_orig.png
100078100.png,blur_rot_gray,Rost/Einlauf rund,train,100078100_blur_rot_gray.png
100085000.png,orig_gray_rot,Gussbeton/Handgriff seitlich,train,100085000_orig_gray_rot.png
100085000.png,flipv_blur_rot,Gussbeton/Handgriff seitlich,train,100085000_flipv_blur_rot.png
100085000.png,pers_rot_orig,Gussbeton/Handgriff seitlich,train,100085000_pers_rot_orig.png
100085000.png,rot_fliph_gray,Gussbeton/Handgriff seitlich,train,100085000_rot_fliph_gray.png
100085000.png,fliph_rot_gray,Gussbeton/Handgriff seitlich,train,100085000_fliph_rot_gray.png
100085000.png,rot_jit_blur,Gussbeton/Handgriff seitlich,train,100085000_rot_jit_blur.png
100085000.png,gray_fliph_rot,Gussbeton/Handgriff seitlich,train,100085000_gray_fliph_rot.png
100085000.png,gray_rot_fliph,Gussbeton/Handgriff seitlich,train,100085000_gray_rot_fliph.png
100085000.png,fliph_flipv_gray,Gussbeton/Handgriff seitlich,train,100085000_fliph_flipv_gray.png
100085000.png,jit_blur_gray,Gussbeton/Handgriff seitlich,train,100085000_jit_blur_gray.png
100085000.png,orig_blur_pers,Gussbeton/Handgriff seitlich,train,100085000_orig_blur_pers.png
100085000.png,flipv_fliph_blur,Gussbeton/Handgriff seitlich,train,100085000_flipv_fliph_blur.png
100085000.png,jit_rot_pers,Gussbeton/Handgriff seitlich,train,100085000_jit_rot_pers.png
100085000.png,blur_jit_fliph,Gussbeton/Handgriff seitlich,train,100085000_blur_jit_fliph.png
100085000.png,flipv_pers_rot,Gussbeton/Handgriff seitlich,train,100085000_flipv_pers_rot.png
100085000.png,fliph_jit_orig,Gussbeton/Handgriff seitlich,train,100085000_fliph_jit_orig.png
100085000.png,fliph_jit_gray,Gussbeton/Handgriff seitlich,train,100085000_fliph_jit_gray.png
100085000.png,fliph_blur_rot,Gussbeton/Handgriff seitlich,train,100085000_fliph_blur_rot.png
100085000.png,rot_orig_fliph,Gussbeton/Handgriff seitlich,train,100085000_rot_orig_fliph.png
100085000.png,fliph_orig_pers,Gussbeton/Handgriff seitlich,train,100085000_fliph_orig_pers.png
100085000.png,pers_rot_blur,Gussbeton/Handgriff seitlich,train,100085000_pers_rot_blur.png
100085000.png,gray_pers_rot,Gussbeton/Handgriff seitlich,train,100085000_gray_pers_rot.png
100049400.png,orig_blur_flipv,Vollguss/Handgriff geschlossen,train,100049400_orig_blur_flipv.png
100049400.png,orig_fliph_jit,Vollguss/Handgriff geschlossen,train,100049400_orig_fliph_jit.png
100049400.png,rot_fliph_jit,Vollguss/Handgriff geschlossen,train,100049400_rot_fliph_jit.png
100049400.png,flipv_blur_orig,Vollguss/Handgriff geschlossen,train,100049400_flipv_blur_orig.png
100063500.png,pers_blur_rot,Rost/Strassenrost,train,100063500_pers_blur_rot.png
100063500.png,jit_fliph_pers,Rost/Strassenrost,train,100063500_jit_fliph_pers.png
100151100.png,blur_rot_fliph,Vollguss/Pickelloch geschlossen,train,100151100_blur_rot_fliph.png
100151100.png,fliph_blur_rot,Vollguss/Pickelloch geschlossen,train,100151100_fliph_blur_rot.png
100151100.png,rot_jit_orig,Vollguss/Pickelloch geschlossen,train,100151100_rot_jit_orig.png
100151100.png,fliph_orig_blur,Vollguss/Pickelloch geschlossen,train,100151100_fliph_orig_blur.png
100151100.png,rot_orig_gray,Vollguss/Pickelloch geschlossen,train,100151100_rot_orig_gray.png
100151100.png,fliph_rot_flipv,Vollguss/Pickelloch geschlossen,train,100151100_fliph_rot_flipv.png
100155300.png,pers_fliph_flipv,Vollguss/Pickelloch geschlossen,train,100155300_pers_fliph_flipv.png
100055400.png,blur_flipv_pers,Rost/Strassenrost,train,100055400_blur_flipv_pers.png
100198700.png,gray_flipv_rot,Andere/-,train,100198700_gray_flipv_rot.png
100198700.png,pers_fliph_flipv,Andere/-,train,100198700_pers_fliph_flipv.png
100198700.png,pers_rot_jit,Andere/-,train,100198700_pers_rot_jit.png
100198700.png,fliph_orig_jit,Andere/-,train,100198700_fliph_orig_jit.png
100198700.png,flipv_pers_rot,Andere/-,train,100198700_flipv_pers_rot.png
100198700.png,flipv_blur_pers,Andere/-,train,100198700_flipv_blur_pers.png
100198700.png,blur_gray_fliph,Andere/-,train,100198700_blur_gray_fliph.png
100198700.png,jit_orig_flipv,Andere/-,train,100198700_jit_orig_flipv.png
100005400.png,blur_flipv_rot,Andere/-,train,100005400_blur_flipv_rot.png
100005400.png,rot_flipv_orig,Andere/-,train,100005400_rot_flipv_orig.png
100005400.png,flipv_orig_gray,Andere/-,train,100005400_flipv_orig_gray.png
100005400.png,flipv_gray_jit,Andere/-,train,100005400_flipv_gray_jit.png
100005400.png,gray_jit_fliph,Andere/-,train,100005400_gray_jit_fliph.png
100005400.png,fliph_orig_pers,Andere/-,train,100005400_fliph_orig_pers.png
100005400.png,gray_rot_pers,Andere/-,train,100005400_gray_rot_pers.png
100005400.png,blur_pers_rot,Andere/-,train,100005400_blur_pers_rot.png
100005400.png,pers_flipv_jit,Andere/-,train,100005400_pers_flipv_jit.png
100005400.png,pers_flipv_blur,Andere/-,train,100005400_pers_flipv_blur.png
100005400.png,orig_pers_rot,Andere/-,train,100005400_orig_pers_rot.png
100005400.png,gray_rot_orig,Andere/-,train,100005400_gray_rot_orig.png
100200800.png,pers_blur_flipv,Vollguss/Pickelloch belueftet,train,100200800_pers_blur_flipv.png
100200800.png,pers_orig_jit,Vollguss/Pickelloch belueftet,train,100200800_pers_orig_jit.png
100200800.png,blur_flipv_jit,Vollguss/Pickelloch belueftet,train,100200800_blur_flipv_jit.png
100200800.png,flipv_jit_rot,Vollguss/Pickelloch belueftet,train,100200800_flipv_jit_rot.png
100200800.png,orig_pers_gray,Vollguss/Pickelloch belueftet,train,100200800_orig_pers_gray.png
100200800.png,orig_gray_pers,Vollguss/Pickelloch belueftet,train,100200800_orig_gray_pers.png
100200800.png,pers_blur_jit,Vollguss/Pickelloch belueftet,train,100200800_pers_blur_jit.png
100200800.png,pers_flipv_gray,Vollguss/Pickelloch belueftet,train,100200800_pers_flipv_gray.png
100200800.png,blur_rot_pers,Vollguss/Pickelloch belueftet,train,100200800_blur_rot_pers.png
100200800.png,pers_jit_flipv,Vollguss/Pickelloch belueftet,train,100200800_pers_jit_flipv.png
100200800.png,gray_rot_jit,Vollguss/Pickelloch belueftet,train,100200800_gray_rot_jit.png
100200800.png,fliph_rot_jit,Vollguss/Pickelloch belueftet,train,100200800_fliph_rot_jit.png
100200800.png,pers_gray_jit,Vollguss/Pickelloch belueftet,train,100200800_pers_gray_jit.png
100200800.png,pers_jit_orig,Vollguss/Pickelloch belueftet,train,100200800_pers_jit_orig.png
100098100.png,jit_fliph_rot,"Vollguss/Handgriff geschlossen, verschraubt",train,100098100_jit_fliph_rot.png
100098100.png,rot_fliph_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100098100_rot_fliph_orig.png
100098100.png,pers_gray_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100098100_pers_gray_orig.png
100098100.png,blur_fliph_pers,"Vollguss/Handgriff geschlossen, verschraubt",train,100098100_blur_fliph_pers.png
100098100.png,fliph_jit_blur,"Vollguss/Handgriff geschlossen, verschraubt",train,100098100_fliph_jit_blur.png
100098100.png,rot_blur_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100098100_rot_blur_gray.png
100098100.png,fliph_flipv_pers,"Vollguss/Handgriff geschlossen, verschraubt",train,100098100_fliph_flipv_pers.png
100098100.png,flipv_blur_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100098100_flipv_blur_fliph.png
100140400.png,jit_pers_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_jit_pers_fliph.png
100140400.png,rot_fliph_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_rot_fliph_jit.png
100140400.png,blur_rot_pers,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_blur_rot_pers.png
100140400.png,fliph_blur_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_fliph_blur_orig.png
100140400.png,fliph_blur_rot,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_fliph_blur_rot.png
100140400.png,gray_pers_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_gray_pers_orig.png
100140400.png,jit_gray_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_jit_gray_orig.png
100140400.png,jit_pers_rot,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_jit_pers_rot.png
100140400.png,flipv_pers_rot,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_flipv_pers_rot.png
100140400.png,pers_blur_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_pers_blur_fliph.png
100140400.png,flipv_rot_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_flipv_rot_gray.png
100140400.png,orig_rot_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_orig_rot_flipv.png
100140400.png,flipv_fliph_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100140400_flipv_fliph_jit.png
100095600.png,flipv_pers_rot,Rost/Strassenrost,train,100095600_flipv_pers_rot.png
100095600.png,fliph_orig_pers,Rost/Strassenrost,train,100095600_fliph_orig_pers.png
100095600.png,jit_gray_flipv,Rost/Strassenrost,train,100095600_jit_gray_flipv.png
100046400.png,fliph_flipv_orig,Gussbeton/Pickelloch geschlossen,train,100046400_fliph_flipv_orig.png
100046400.png,blur_fliph_rot,Gussbeton/Pickelloch geschlossen,train,100046400_blur_fliph_rot.png
100046400.png,pers_gray_fliph,Gussbeton/Pickelloch geschlossen,train,100046400_pers_gray_fliph.png
100046400.png,flipv_orig_blur,Gussbeton/Pickelloch geschlossen,train,100046400_flipv_orig_blur.png
100084500.png,jit_orig_fliph,Rost/Strassenrost,train,100084500_jit_orig_fliph.png
100084500.png,gray_orig_flipv,Rost/Strassenrost,train,100084500_gray_orig_flipv.png
100217100.png,fliph_jit_blur,Vollguss/Handgriff geschlossen,train,100217100_fliph_jit_blur.png
100090900.png,rot_jit_flipv,Vollguss/Pickelloch geschlossen,train,100090900_rot_jit_flipv.png
100061900.png,gray_flipv_orig,Rost/Einlauf rund,train,100061900_gray_flipv_orig.png
100061900.png,gray_blur_pers,Rost/Einlauf rund,train,100061900_gray_blur_pers.png
100061900.png,flipv_fliph_blur,Rost/Einlauf rund,train,100061900_flipv_fliph_blur.png
100061900.png,pers_flipv_blur,Rost/Einlauf rund,train,100061900_pers_flipv_blur.png
100061900.png,fliph_orig_gray,Rost/Einlauf rund,train,100061900_fliph_orig_gray.png
100061900.png,pers_gray_blur,Rost/Einlauf rund,train,100061900_pers_gray_blur.png
100061900.png,rot_flipv_fliph,Rost/Einlauf rund,train,100061900_rot_flipv_fliph.png
100061900.png,rot_jit_orig,Rost/Einlauf rund,train,100061900_rot_jit_orig.png
100061900.png,blur_flipv_orig,Rost/Einlauf rund,train,100061900_blur_flipv_orig.png
100177200.png,rot_flipv_pers,Vollguss/Pickelloch geschlossen,train,100177200_rot_flipv_pers.png
100177200.png,fliph_rot_flipv,Vollguss/Pickelloch geschlossen,train,100177200_fliph_rot_flipv.png
100106600.png,pers_flipv_rot,Rost/Strassenrost,train,100106600_pers_flipv_rot.png
100106600.png,flipv_jit_fliph,Rost/Strassenrost,train,100106600_flipv_jit_fliph.png
100106600.png,gray_flipv_orig,Rost/Strassenrost,train,100106600_gray_flipv_orig.png
100132200.png,blur_fliph_rot,Vollguss/Pickelloch geschlossen,train,100132200_blur_fliph_rot.png
100132200.png,flipv_jit_gray,Vollguss/Pickelloch geschlossen,train,100132200_flipv_jit_gray.png
100137300.png,fliph_orig_gray,Vollguss/Pickelloch geschlossen,train,100137300_fliph_orig_gray.png
100137300.png,jit_fliph_flipv,Vollguss/Pickelloch geschlossen,train,100137300_jit_fliph_flipv.png
100137300.png,pers_orig_flipv,Vollguss/Pickelloch geschlossen,train,100137300_pers_orig_flipv.png
100021200.png,fliph_rot_flipv,Vollguss/Handgriff geschlossen,train,100021200_fliph_rot_flipv.png
100021200.png,fliph_gray_pers,Vollguss/Handgriff geschlossen,train,100021200_fliph_gray_pers.png
100197400.png,jit_fliph_blur,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_jit_fliph_blur.png
100197400.png,jit_gray_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_jit_gray_fliph.png
100197400.png,orig_rot_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_orig_rot_gray.png
100197400.png,pers_orig_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_pers_orig_fliph.png
100197400.png,rot_flipv_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_rot_flipv_fliph.png
100197400.png,fliph_rot_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_fliph_rot_jit.png
100197400.png,pers_fliph_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_pers_fliph_orig.png
100197400.png,blur_pers_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_blur_pers_jit.png
100197400.png,jit_fliph_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_jit_fliph_flipv.png
100197400.png,orig_blur_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_orig_blur_jit.png
100197400.png,blur_fliph_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_blur_fliph_orig.png
100197400.png,fliph_gray_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100197400_fliph_gray_flipv.png
100046100.png,orig_jit_blur,Vollguss/Handgriff geschlossen,train,100046100_orig_jit_blur.png
100190700.png,blur_pers_flipv,Vollguss/Pickelloch geschlossen,train,100190700_blur_pers_flipv.png
100190700.png,jit_rot_orig,Vollguss/Pickelloch geschlossen,train,100190700_jit_rot_orig.png
100077400.png,jit_flipv_pers,Vollguss/Handgriff geschlossen,train,100077400_jit_flipv_pers.png
100207900.png,blur_rot_orig,Gussbeton/Handgriff mitte,train,100207900_blur_rot_orig.png
100207900.png,rot_flipv_jit,Gussbeton/Handgriff mitte,train,100207900_rot_flipv_jit.png
100207900.png,pers_flipv_orig,Gussbeton/Handgriff mitte,train,100207900_pers_flipv_orig.png
100207900.png,jit_pers_orig,Gussbeton/Handgriff mitte,train,100207900_jit_pers_orig.png
100207900.png,fliph_flipv_pers,Gussbeton/Handgriff mitte,train,100207900_fliph_flipv_pers.png
100207900.png,rot_jit_pers,Gussbeton/Handgriff mitte,train,100207900_rot_jit_pers.png
100207900.png,blur_jit_flipv,Gussbeton/Handgriff mitte,train,100207900_blur_jit_flipv.png
100207900.png,gray_rot_pers,Gussbeton/Handgriff mitte,train,100207900_gray_rot_pers.png
100207900.png,jit_gray_rot,Gussbeton/Handgriff mitte,train,100207900_jit_gray_rot.png
100207900.png,orig_blur_rot,Gussbeton/Handgriff mitte,train,100207900_orig_blur_rot.png
100207900.png,flipv_pers_fliph,Gussbeton/Handgriff mitte,train,100207900_flipv_pers_fliph.png
100207900.png,rot_gray_fliph,Gussbeton/Handgriff mitte,train,100207900_rot_gray_fliph.png
100207900.png,fliph_rot_orig,Gussbeton/Handgriff mitte,train,100207900_fliph_rot_orig.png
100207900.png,blur_rot_gray,Gussbeton/Handgriff mitte,train,100207900_blur_rot_gray.png
100207900.png,orig_flipv_fliph,Gussbeton/Handgriff mitte,train,100207900_orig_flipv_fliph.png
100207900.png,fliph_rot_jit,Gussbeton/Handgriff mitte,train,100207900_fliph_rot_jit.png
100207900.png,gray_jit_rot,Gussbeton/Handgriff mitte,train,100207900_gray_jit_rot.png
100207900.png,jit_gray_flipv,Gussbeton/Handgriff mitte,train,100207900_jit_gray_flipv.png
100207900.png,pers_rot_fliph,Gussbeton/Handgriff mitte,train,100207900_pers_rot_fliph.png
100207900.png,flipv_fliph_jit,Gussbeton/Handgriff mitte,train,100207900_flipv_fliph_jit.png
100207900.png,fliph_pers_jit,Gussbeton/Handgriff mitte,train,100207900_fliph_pers_jit.png
100207900.png,flipv_jit_fliph,Gussbeton/Handgriff mitte,train,100207900_flipv_jit_fliph.png
100207900.png,flipv_gray_rot,Gussbeton/Handgriff mitte,train,100207900_flipv_gray_rot.png
100207900.png,rot_fliph_orig,Gussbeton/Handgriff mitte,train,100207900_rot_fliph_orig.png
100207900.png,flipv_rot_pers,Gussbeton/Handgriff mitte,train,100207900_flipv_rot_pers.png
100207900.png,jit_rot_gray,Gussbeton/Handgriff mitte,train,100207900_jit_rot_gray.png
100207900.png,blur_jit_fliph,Gussbeton/Handgriff mitte,train,100207900_blur_jit_fliph.png
100207900.png,fliph_orig_flipv,Gussbeton/Handgriff mitte,train,100207900_fliph_orig_flipv.png
100065700.png,pers_blur_rot,Vollguss/Pickelloch geschlossen,train,100065700_pers_blur_rot.png
100065700.png,blur_gray_fliph,Vollguss/Pickelloch geschlossen,train,100065700_blur_gray_fliph.png
100106000.png,blur_pers_rot,Vollguss/Pickelloch geschlossen,train,100106000_blur_pers_rot.png
100106000.png,blur_flipv_jit,Vollguss/Pickelloch geschlossen,train,100106000_blur_flipv_jit.png
100106000.png,flipv_orig_gray,Vollguss/Pickelloch geschlossen,train,100106000_flipv_orig_gray.png
100150000.png,pers_blur_jit,Gussbeton/Pickelloch geschlossen,train,100150000_pers_blur_jit.png
100150000.png,flipv_blur_pers,Gussbeton/Pickelloch geschlossen,train,100150000_flipv_blur_pers.png
100150000.png,fliph_orig_rot,Gussbeton/Pickelloch geschlossen,train,100150000_fliph_orig_rot.png
100150000.png,rot_gray_blur,Gussbeton/Pickelloch geschlossen,train,100150000_rot_gray_blur.png
100150000.png,flipv_blur_gray,Gussbeton/Pickelloch geschlossen,train,100150000_flipv_blur_gray.png
100192200.png,pers_blur_orig,Rost/Strassenrost,train,100192200_pers_blur_orig.png
100192200.png,fliph_rot_pers,Rost/Strassenrost,train,100192200_fliph_rot_pers.png
100192200.png,blur_jit_flipv,Rost/Strassenrost,train,100192200_blur_jit_flipv.png
100016200.png,jit_orig_blur,Rost/Einlauf rund,train,100016200_jit_orig_blur.png
100016200.png,flipv_fliph_rot,Rost/Einlauf rund,train,100016200_flipv_fliph_rot.png
100016200.png,pers_fliph_blur,Rost/Einlauf rund,train,100016200_pers_fliph_blur.png
100016200.png,jit_blur_pers,Rost/Einlauf rund,train,100016200_jit_blur_pers.png
100016200.png,rot_flipv_blur,Rost/Einlauf rund,train,100016200_rot_flipv_blur.png
100016200.png,pers_jit_blur,Rost/Einlauf rund,train,100016200_pers_jit_blur.png
100203600.png,rot_fliph_jit,Vollguss/Handgriff geschlossen,train,100203600_rot_fliph_jit.png
100203600.png,jit_gray_flipv,Vollguss/Handgriff geschlossen,train,100203600_jit_gray_flipv.png
100203600.png,fliph_orig_pers,Vollguss/Handgriff geschlossen,train,100203600_fliph_orig_pers.png
100026600.png,blur_rot_flipv,Vollguss/Pickelloch geschlossen,train,100026600_blur_rot_flipv.png
100026600.png,rot_orig_jit,Vollguss/Pickelloch geschlossen,train,100026600_rot_orig_jit.png
100058600.png,pers_blur_orig,Vollguss/Handgriff geschlossen,train,100058600_pers_blur_orig.png
