image,transforms,set,label
100105600.png,fliph_pers_rshrp,train,Gussbeton/Handgriff seitlich
100105600.png,fliph_rcont_rot,train,Gussbeton/Handgriff seitlich
100105600.png,blur_orig_rcrop,train,Gussbeton/Handgriff seitlich
100105600.png,jit_orig_rcrop,train,Gussbeton/Handgriff seitlich
100006600.png,orig_pers_rinv,train,Rost/Strassenrost gewoelbt
100006600.png,jit_orig_raff,train,Rost/Strassenrost gewoelbt
100006600.png,blur_rcont_rcrop,train,Rost/Strassenrost gewoelbt
100006600.png,jit_raff_rot,train,Rost/Strassenrost gewoelbt
100006600.png,pers_rcont_rcrop,train,Rost/Strassenrost gewoelbt
100006600.png,fliph_flipv_rcrop,train,Rost/Strassenrost gewoelbt
100006600.png,blur_raff_rinv,train,Rost/Strassenrost gewoelbt
100006600.png,jit_rcont_rinv,train,Rost/Strassenrost gewoelbt
100006600.png,pers_raff_rcont,train,Rost/Strassenrost gewoelbt
100006600.png,fliph_jit_orig,train,Rost/Strassenrost gewoelbt
100006600.png,flipv_raff_rcont,train,Rost/Strassenrost gewoelbt
100006600.png,blur_orig_rinv,train,Rost/Strassenrost gewoelbt
100006600.png,fliph_orig_rcrop,train,Rost/Strassenrost gewoelbt
100006600.png,blur_jit_rcont,train,Rost/Strassenrost gewoelbt
100006600.png,flipv_raff_rcrop,train,Rost/Strassenrost gewoelbt
100006600.png,flipv_jit_orig,train,Rost/Strassenrost gewoelbt
100006600.png,flipv_jit_rot,train,Rost/Strassenrost gewoelbt
100006600.png,fliph_orig_rcont,train,Rost/Strassenrost gewoelbt
100006600.png,blur_flipv_orig,train,Rost/Strassenrost gewoelbt
100006600.png,blur_fliph_orig,train,Rost/Strassenrost gewoelbt
100006600.png,flipv_orig_rinv,train,Rost/Strassenrost gewoelbt
100006600.png,fliph_rcont_rshrp,train,Rost/Strassenrost gewoelbt
100006600.png,flipv_jit_raff,train,Rost/Strassenrost gewoelbt
100006600.png,orig_rcont_rot,train,Rost/Strassenrost gewoelbt
100006600.png,blur_rcrop_rot,train,Rost/Strassenrost gewoelbt
100006600.png,flipv_pers_rcrop,train,Rost/Strassenrost gewoelbt
100006600.png,pers_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100006600.png,blur_fliph_rcrop,train,Rost/Strassenrost gewoelbt
100006600.png,blur_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100006600.png,jit_pers_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,orig_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,jit_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,flipv_jit_rcont,train,Rost/Strassenrost gewoelbt
100211200.png,fliph_orig_pers,train,Rost/Strassenrost gewoelbt
100211200.png,rcrop_rinv_rot,train,Rost/Strassenrost gewoelbt
100211200.png,flipv_rcont_rot,train,Rost/Strassenrost gewoelbt
100211200.png,fliph_jit_rinv,train,Rost/Strassenrost gewoelbt
100211200.png,fliph_rcont_rot,train,Rost/Strassenrost gewoelbt
100211200.png,rcont_rcrop_rot,train,Rost/Strassenrost gewoelbt
100211200.png,pers_raff_rot,train,Rost/Strassenrost gewoelbt
100211200.png,fliph_flipv_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,blur_pers_rinv,train,Rost/Strassenrost gewoelbt
100211200.png,flipv_orig_rot,train,Rost/Strassenrost gewoelbt
100211200.png,raff_rot_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,blur_raff_rinv,train,Rost/Strassenrost gewoelbt
100211200.png,jit_orig_rcont,train,Rost/Strassenrost gewoelbt
100211200.png,jit_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,blur_fliph_pers,train,Rost/Strassenrost gewoelbt
100211200.png,orig_rcont_rcrop,train,Rost/Strassenrost gewoelbt
100211200.png,blur_flipv_rcont,train,Rost/Strassenrost gewoelbt
100211200.png,orig_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,blur_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,orig_pers_rcrop,train,Rost/Strassenrost gewoelbt
100211200.png,orig_rcont_rot,train,Rost/Strassenrost gewoelbt
100211200.png,flipv_orig_rinv,train,Rost/Strassenrost gewoelbt
100211200.png,flipv_pers_rot,train,Rost/Strassenrost gewoelbt
100211200.png,fliph_raff_rinv,train,Rost/Strassenrost gewoelbt
100211200.png,jit_orig_raff,train,Rost/Strassenrost gewoelbt
100211200.png,flipv_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,blur_orig_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,pers_rcont_rshrp,train,Rost/Strassenrost gewoelbt
100211200.png,blur_orig_rot,train,Rost/Strassenrost gewoelbt
100064700.png,rcont_rcrop_rot,train,Rost/Strassenrost gewoelbt
100064700.png,fliph_rot_rshrp,train,Rost/Strassenrost gewoelbt
100064700.png,fliph_jit_rcrop,train,Rost/Strassenrost gewoelbt
100064700.png,rcrop_rinv_rot,train,Rost/Strassenrost gewoelbt
100064700.png,blur_fliph_orig,train,Rost/Strassenrost gewoelbt
100064700.png,flipv_jit_pers,train,Rost/Strassenrost gewoelbt
100064700.png,fliph_rinv_rot,train,Rost/Strassenrost gewoelbt
100064700.png,blur_jit_rcrop,train,Rost/Strassenrost gewoelbt
100064700.png,jit_rinv_rot,train,Rost/Strassenrost gewoelbt
100064700.png,rcont_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100064700.png,flipv_pers_rot,train,Rost/Strassenrost gewoelbt
100064700.png,flipv_jit_rcrop,train,Rost/Strassenrost gewoelbt
100064700.png,blur_jit_raff,train,Rost/Strassenrost gewoelbt
100064700.png,flipv_pers_rinv,train,Rost/Strassenrost gewoelbt
100064700.png,jit_pers_rcont,train,Rost/Strassenrost gewoelbt
100064700.png,fliph_jit_rshrp,train,Rost/Strassenrost gewoelbt
100064700.png,jit_orig_raff,train,Rost/Strassenrost gewoelbt
100064700.png,jit_pers_rcrop,train,Rost/Strassenrost gewoelbt
100064700.png,raff_rcrop_rot,train,Rost/Strassenrost gewoelbt
100064700.png,jit_raff_rcrop,train,Rost/Strassenrost gewoelbt
100064700.png,blur_flipv_pers,train,Rost/Strassenrost gewoelbt
100064700.png,rcrop_rot_rshrp,train,Rost/Strassenrost gewoelbt
100064700.png,pers_raff_rcrop,train,Rost/Strassenrost gewoelbt
100064700.png,blur_fliph_rcrop,train,Rost/Strassenrost gewoelbt
100064700.png,fliph_jit_rcont,train,Rost/Strassenrost gewoelbt
100064700.png,blur_rcont_rinv,train,Rost/Strassenrost gewoelbt
100064700.png,blur_raff_rinv,train,Rost/Strassenrost gewoelbt
100064700.png,blur_flipv_rshrp,train,Rost/Strassenrost gewoelbt
100064700.png,flipv_orig_rshrp,train,Rost/Strassenrost gewoelbt
100064700.png,orig_raff_rcrop,train,Rost/Strassenrost gewoelbt
100064700.png,flipv_rcont_rinv,train,Rost/Strassenrost gewoelbt
100012300.png,pers_rcont_rshrp,train,Rost/Strassenrost gewoelbt
100012300.png,flipv_orig_rcrop,train,Rost/Strassenrost gewoelbt
100012300.png,jit_rcont_rot,train,Rost/Strassenrost gewoelbt
100012300.png,fliph_jit_rcont,train,Rost/Strassenrost gewoelbt
100012300.png,fliph_pers_rinv,train,Rost/Strassenrost gewoelbt
100012300.png,raff_rcont_rinv,train,Rost/Strassenrost gewoelbt
100012300.png,jit_rinv_rot,train,Rost/Strassenrost gewoelbt
100012300.png,blur_flipv_rot,train,Rost/Strassenrost gewoelbt
100012300.png,flipv_orig_pers,train,Rost/Strassenrost gewoelbt
100012300.png,fliph_rcont_rcrop,train,Rost/Strassenrost gewoelbt
100012300.png,blur_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100012300.png,blur_fliph_raff,train,Rost/Strassenrost gewoelbt
100012300.png,blur_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100012300.png,fliph_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100012300.png,fliph_rot_rshrp,train,Rost/Strassenrost gewoelbt
100012300.png,fliph_jit_raff,train,Rost/Strassenrost gewoelbt
100012300.png,fliph_flipv_rinv,train,Rost/Strassenrost gewoelbt
100012300.png,blur_raff_rcrop,train,Rost/Strassenrost gewoelbt
100012300.png,orig_pers_rot,train,Rost/Strassenrost gewoelbt
100012300.png,raff_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100012300.png,orig_pers_raff,train,Rost/Strassenrost gewoelbt
100012300.png,blur_orig_rcont,train,Rost/Strassenrost gewoelbt
100012300.png,jit_pers_rshrp,train,Rost/Strassenrost gewoelbt
100012300.png,fliph_raff_rcrop,train,Rost/Strassenrost gewoelbt
100012300.png,orig_pers_rcrop,train,Rost/Strassenrost gewoelbt
100012300.png,raff_rcont_rot,train,Rost/Strassenrost gewoelbt
100012300.png,flipv_orig_rcont,train,Rost/Strassenrost gewoelbt
100012300.png,blur_pers_rot,train,Rost/Strassenrost gewoelbt
100012300.png,fliph_jit_rinv,train,Rost/Strassenrost gewoelbt
100012300.png,raff_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_rot_rshrp,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100115100.png,flipv_orig_rcont,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_pers_rcrop,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_orig_rot,train,Rost/Strassenrost gewoelbt
100115100.png,raff_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_flipv_rcont,train,Rost/Strassenrost gewoelbt
100115100.png,jit_orig_rcont,train,Rost/Strassenrost gewoelbt
100115100.png,flipv_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100115100.png,pers_rcrop_rot,train,Rost/Strassenrost gewoelbt
100115100.png,jit_raff_rcrop,train,Rost/Strassenrost gewoelbt
100115100.png,orig_pers_rcont,train,Rost/Strassenrost gewoelbt
100115100.png,blur_raff_rcrop,train,Rost/Strassenrost gewoelbt
100115100.png,pers_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100115100.png,jit_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_raff_rcont,train,Rost/Strassenrost gewoelbt
100115100.png,flipv_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100115100.png,orig_pers_rot,train,Rost/Strassenrost gewoelbt
100115100.png,jit_raff_rinv,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_orig_rinv,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_flipv_orig,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_orig_rcont,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_flipv_jit,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_rinv_rot,train,Rost/Strassenrost gewoelbt
100115100.png,orig_pers_rcrop,train,Rost/Strassenrost gewoelbt
100115100.png,jit_rcont_rot,train,Rost/Strassenrost gewoelbt
100115100.png,blur_flipv_rinv,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_jit_rshrp,train,Rost/Strassenrost gewoelbt
100115100.png,pers_rcont_rot,train,Rost/Strassenrost gewoelbt
100115100.png,flipv_rcrop_rot,train,Rost/Strassenrost gewoelbt
100115100.png,fliph_jit_rinv,train,Rost/Strassenrost gewoelbt
100025700.png,flipv_rcont_rot,train,Rost/Strassenrost gewoelbt
100025700.png,orig_pers_raff,train,Rost/Strassenrost gewoelbt
100025700.png,fliph_flipv_orig,train,Rost/Strassenrost gewoelbt
100025700.png,fliph_pers_rcont,train,Rost/Strassenrost gewoelbt
100025700.png,blur_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100025700.png,fliph_pers_rshrp,train,Rost/Strassenrost gewoelbt
100025700.png,flipv_jit_rinv,train,Rost/Strassenrost gewoelbt
100025700.png,fliph_raff_rot,train,Rost/Strassenrost gewoelbt
100025700.png,flipv_pers_rcont,train,Rost/Strassenrost gewoelbt
100025700.png,blur_flipv_rcont,train,Rost/Strassenrost gewoelbt
100025700.png,blur_flipv_rcrop,train,Rost/Strassenrost gewoelbt
100025700.png,jit_orig_rcrop,train,Rost/Strassenrost gewoelbt
100025700.png,blur_flipv_rot,train,Rost/Strassenrost gewoelbt
100025700.png,raff_rcont_rcrop,train,Rost/Strassenrost gewoelbt
100025700.png,raff_rcont_rshrp,train,Rost/Strassenrost gewoelbt
100025700.png,rcrop_rinv_rot,train,Rost/Strassenrost gewoelbt
100025700.png,flipv_rcrop_rot,train,Rost/Strassenrost gewoelbt
100025700.png,blur_orig_rshrp,train,Rost/Strassenrost gewoelbt
100025700.png,fliph_pers_rinv,train,Rost/Strassenrost gewoelbt
100025700.png,fliph_jit_raff,train,Rost/Strassenrost gewoelbt
100025700.png,blur_fliph_orig,train,Rost/Strassenrost gewoelbt
100025700.png,fliph_orig_rcrop,train,Rost/Strassenrost gewoelbt
100025700.png,flipv_raff_rshrp,train,Rost/Strassenrost gewoelbt
100025700.png,flipv_rcont_rinv,train,Rost/Strassenrost gewoelbt
100025700.png,fliph_orig_pers,train,Rost/Strassenrost gewoelbt
100025700.png,blur_raff_rcont,train,Rost/Strassenrost gewoelbt
100025700.png,flipv_orig_pers,train,Rost/Strassenrost gewoelbt
100025700.png,fliph_flipv_rot,train,Rost/Strassenrost gewoelbt
100025700.png,blur_jit_rcrop,train,Rost/Strassenrost gewoelbt
100025700.png,jit_raff_rshrp,train,Rost/Strassenrost gewoelbt
100099300.png,fliph_rot_rshrp,train,Rost/Strassenrost gewoelbt
100099300.png,blur_raff_rshrp,train,Rost/Strassenrost gewoelbt
100099300.png,flipv_rinv_rot,train,Rost/Strassenrost gewoelbt
100099300.png,jit_rcont_rinv,train,Rost/Strassenrost gewoelbt
100099300.png,fliph_jit_orig,train,Rost/Strassenrost gewoelbt
100099300.png,blur_fliph_rcont,train,Rost/Strassenrost gewoelbt
100099300.png,blur_orig_rshrp,train,Rost/Strassenrost gewoelbt
100099300.png,blur_rcrop_rot,train,Rost/Strassenrost gewoelbt
100099300.png,fliph_rcont_rot,train,Rost/Strassenrost gewoelbt
100099300.png,blur_flipv_raff,train,Rost/Strassenrost gewoelbt
100099300.png,orig_rinv_rot,train,Rost/Strassenrost gewoelbt
100099300.png,raff_rcrop_rot,train,Rost/Strassenrost gewoelbt
100099300.png,jit_orig_rcont,train,Rost/Strassenrost gewoelbt
100099300.png,flipv_raff_rinv,train,Rost/Strassenrost gewoelbt
100099300.png,orig_raff_rcont,train,Rost/Strassenrost gewoelbt
100099300.png,blur_pers_rcrop,train,Rost/Strassenrost gewoelbt
100099300.png,fliph_raff_rcont,train,Rost/Strassenrost gewoelbt
100099300.png,jit_rcrop_rot,train,Rost/Strassenrost gewoelbt
100099300.png,fliph_flipv_raff,train,Rost/Strassenrost gewoelbt
100099300.png,jit_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100099300.png,blur_pers_rcont,train,Rost/Strassenrost gewoelbt
100099300.png,rcrop_rinv_rot,train,Rost/Strassenrost gewoelbt
100099300.png,flipv_raff_rcrop,train,Rost/Strassenrost gewoelbt
100099300.png,orig_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100099300.png,pers_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100099300.png,jit_rot_rshrp,train,Rost/Strassenrost gewoelbt
100099300.png,jit_pers_raff,train,Rost/Strassenrost gewoelbt
100099300.png,fliph_flipv_orig,train,Rost/Strassenrost gewoelbt
100099300.png,raff_rcont_rinv,train,Rost/Strassenrost gewoelbt
100109000.png,orig_raff_rot,train,Rost/Strassenrost gewoelbt
100109000.png,pers_raff_rcont,train,Rost/Strassenrost gewoelbt
100109000.png,raff_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100109000.png,jit_raff_rcrop,train,Rost/Strassenrost gewoelbt
100109000.png,jit_rinv_rot,train,Rost/Strassenrost gewoelbt
100109000.png,blur_orig_rot,train,Rost/Strassenrost gewoelbt
100109000.png,orig_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100109000.png,fliph_pers_rshrp,train,Rost/Strassenrost gewoelbt
100109000.png,rcont_rot_rshrp,train,Rost/Strassenrost gewoelbt
100109000.png,flipv_rinv_rot,train,Rost/Strassenrost gewoelbt
100109000.png,blur_jit_rot,train,Rost/Strassenrost gewoelbt
100109000.png,rcont_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100109000.png,blur_rinv_rot,train,Rost/Strassenrost gewoelbt
100109000.png,flipv_jit_orig,train,Rost/Strassenrost gewoelbt
100109000.png,blur_raff_rot,train,Rost/Strassenrost gewoelbt
100109000.png,jit_rcont_rinv,train,Rost/Strassenrost gewoelbt
100109000.png,fliph_orig_rshrp,train,Rost/Strassenrost gewoelbt
100109000.png,blur_fliph_flipv,train,Rost/Strassenrost gewoelbt
100109000.png,flipv_jit_rcrop,train,Rost/Strassenrost gewoelbt
100109000.png,flipv_rot_rshrp,train,Rost/Strassenrost gewoelbt
100109000.png,orig_pers_rcrop,train,Rost/Strassenrost gewoelbt
100109000.png,raff_rcont_rshrp,train,Rost/Strassenrost gewoelbt
100109000.png,flipv_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100109000.png,jit_orig_rot,train,Rost/Strassenrost gewoelbt
100109000.png,flipv_orig_rcrop,train,Rost/Strassenrost gewoelbt
100109000.png,jit_pers_raff,train,Rost/Strassenrost gewoelbt
100109000.png,fliph_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100109000.png,fliph_pers_rcrop,train,Rost/Strassenrost gewoelbt
100109000.png,jit_rcont_rshrp,train,Rost/Strassenrost gewoelbt
100109000.png,blur_jit_rcrop,train,Rost/Strassenrost gewoelbt
100044500.png,fliph_pers_rshrp,train,Rost/Strassenrost gewoelbt
100044500.png,orig_rcont_rcrop,train,Rost/Strassenrost gewoelbt
100044500.png,fliph_flipv_rinv,train,Rost/Strassenrost gewoelbt
100044500.png,orig_raff_rot,train,Rost/Strassenrost gewoelbt
100044500.png,blur_jit_rshrp,train,Rost/Strassenrost gewoelbt
100044500.png,jit_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100044500.png,blur_fliph_pers,train,Rost/Strassenrost gewoelbt
100044500.png,orig_pers_rinv,train,Rost/Strassenrost gewoelbt
100044500.png,fliph_jit_rinv,train,Rost/Strassenrost gewoelbt
100044500.png,blur_fliph_rcont,train,Rost/Strassenrost gewoelbt
100044500.png,jit_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100044500.png,blur_orig_rinv,train,Rost/Strassenrost gewoelbt
100044500.png,pers_rcont_rinv,train,Rost/Strassenrost gewoelbt
100044500.png,blur_rcont_rot,train,Rost/Strassenrost gewoelbt
100044500.png,fliph_rcont_rot,train,Rost/Strassenrost gewoelbt
100044500.png,blur_orig_rot,train,Rost/Strassenrost gewoelbt
100044500.png,blur_jit_pers,train,Rost/Strassenrost gewoelbt
100044500.png,flipv_pers_rcrop,train,Rost/Strassenrost gewoelbt
100044500.png,rcont_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100044500.png,fliph_flipv_orig,train,Rost/Strassenrost gewoelbt
100044500.png,blur_raff_rcrop,train,Rost/Strassenrost gewoelbt
100044500.png,fliph_jit_rcont,train,Rost/Strassenrost gewoelbt
100044500.png,raff_rcont_rcrop,train,Rost/Strassenrost gewoelbt
100044500.png,flipv_pers_rcont,train,Rost/Strassenrost gewoelbt
100044500.png,raff_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100044500.png,jit_raff_rinv,train,Rost/Strassenrost gewoelbt
100044500.png,orig_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
100044500.png,blur_fliph_rcrop,train,Rost/Strassenrost gewoelbt
100045200.png,orig_rinv_rot,train,Rost/Strassenrost gewoelbt
100045200.png,jit_pers_raff,train,Rost/Strassenrost gewoelbt
100045200.png,flipv_rot_rshrp,train,Rost/Strassenrost gewoelbt
100045200.png,flipv_rinv_rot,train,Rost/Strassenrost gewoelbt
100045200.png,blur_orig_rcont,train,Rost/Strassenrost gewoelbt
100045200.png,rcont_rinv_rshrp,train,Rost/Strassenrost gewoelbt
100045200.png,fliph_rinv_rot,train,Rost/Strassenrost gewoelbt
100045200.png,jit_orig_pers,train,Rost/Strassenrost gewoelbt
100045200.png,jit_rcont_rcrop,train,Rost/Strassenrost gewoelbt
100045200.png,blur_jit_rcont,train,Rost/Strassenrost gewoelbt
100045200.png,jit_raff_rot,train,Rost/Strassenrost gewoelbt
100045200.png,fliph_rot_rshrp,train,Rost/Strassenrost gewoelbt
100045200.png,fliph_orig_rinv,train,Rost/Strassenrost gewoelbt
100045200.png,flipv_raff_rcont,train,Rost/Strassenrost gewoelbt
100045200.png,jit_rcont_rinv,train,Rost/Strassenrost gewoelbt
100045200.png,fliph_flipv_rshrp,train,Rost/Strassenrost gewoelbt
100045200.png,orig_rcrop_rot,train,Rost/Strassenrost gewoelbt
100045200.png,orig_pers_rcrop,train,Rost/Strassenrost gewoelbt
100045200.png,orig_rcont_rshrp,train,Rost/Strassenrost gewoelbt
100045200.png,blur_fliph_rot,train,Rost/Strassenrost gewoelbt
100045200.png,blur_flipv_rot,train,Rost/Strassenrost gewoelbt
100045200.png,jit_pers_rot,train,Rost/Strassenrost gewoelbt
100045200.png,blur_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100045200.png,blur_flipv_pers,train,Rost/Strassenrost gewoelbt
100045200.png,flipv_orig_rcont,train,Rost/Strassenrost gewoelbt
100045200.png,flipv_orig_rinv,train,Rost/Strassenrost gewoelbt
100045200.png,fliph_flipv_rcont,train,Rost/Strassenrost gewoelbt
100045200.png,flipv_pers_rcont,train,Rost/Strassenrost gewoelbt
100045200.png,rcont_rot_rshrp,train,Rost/Strassenrost gewoelbt
100045200.png,rcont_rcrop_rot,train,Rost/Strassenrost gewoelbt
100198400.png,jit_pers_rcont,train,Rost/Strassenrost gewoelbt
100198400.png,pers_rcrop_rot,train,Rost/Strassenrost gewoelbt
100198400.png,rcont_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100198400.png,jit_rcrop_rinv,train,Rost/Strassenrost gewoelbt
100198400.png,jit_rcont_rcrop,train,Rost/Strassenrost gewoelbt
100198400.png,jit_orig_rshrp,train,Rost/Strassenrost gewoelbt
100198400.png,jit_pers_rshrp,train,Rost/Strassenrost gewoelbt
100198400.png,rcrop_rot_rshrp,train,Rost/Strassenrost gewoelbt
100198400.png,fliph_pers_rcont,train,Rost/Strassenrost gewoelbt
100198400.png,jit_raff_rshrp,train,Rost/Strassenrost gewoelbt
100198400.png,raff_rcrop_rot,train,Rost/Strassenrost gewoelbt
100198400.png,fliph_pers_raff,train,Rost/Strassenrost gewoelbt
